state,state_abbrev,jurisdiction,jurisdiction_type,date_enacted,duration,legal_basis,trigger,current_status,affected_projects,outcome,has_verify_tags,verify_count,cite_count,activity_level,enacted_status,moratorium_id,latitude,longitude,date_enacted_iso,date_enacted_uncertainty,duration_days,duration_kind,current_end_date_iso,sectors,trigger_categories
Maryland,MD,Proposed or Rejected Local Pauses,Aggregate meta-row,,,,,,,,False,0,0,Medium,pending,md-proposed-or-rejected-local-pauses-undated,,,,unverified,,unknown,,"[""general""]",[]
Maryland,MD,Queen Anne's County,County,2026-06-04 (County Commissioners approval),12 months from adoption (2026-06-04) to 2027-06-04,Resolution No. 26-07,"Existing zoning and regulatory framework found insufficient to address the scale, impacts, and operational characteristics of contemporary data center development.","Active as of 2026-09-23. Effective immediately upon adoption; bars the Department of Planning and Zoning and every other county department, agency, board, or commission from accepting, processing, or approving any application, permit, or submittal for a data center for 12 months, extendable by the Commissioners.",,"Not intended to permanently prohibit data center development; the County is using the period to conduct studies, engage residents/stakeholders, and consider Zoning Ordinance updates.",False,0,0,Medium,active,md-queen-anne-s-county-2026,39.027333,-76.061686,2026-06-04,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap""]"
Maryland,MD,Talbot County,County,"2026-09-08 (County Council unanimous adoption of Resolution No. 395, after introduction 2026-08-11)",12 months from adoption (2026-09-08) to 2027-09-08; the Council reserves the right to extend for up to two additional six-month periods,Resolution No. 395,"Council concern about sustainability, energy/water usage, noise, vibration, and quality-of-life impacts of data centers, and a desire to avoid hastily prepared zoning rules given the county's current lack of data-center-specific regulations.","Active as of 2026-09-23. Bars processing, review, and approval of applications, site plans, permits, and other authorizations (including zoning, occupancy, and building certificates/permits, and zoning text amendments) for data centers countywide for 12 months; applies to currently pending applications as well as those filed after the effective date.",,Adopted unanimously following a public hearing at the Council's 2026-09-08 regular meeting; the County Council may extend the moratorium for up to two additional six-month periods if needed.,False,0,0,Medium,active,md-talbot-county-2026,38.754207,-76.191982,2026-09-08,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""grid_energy"",""water"",""noise""]"
Maryland,MD,Washington County,County,2026-06-30 (Board of County Commissioners adoption and effectiveness),12 months,Ordinance ORD-2026-12,"Pause on accepting, processing, reviewing, or approving data center applications, plans, or requests while the county studies regulation",Active per signed ordinance and official index,,"Board of County Commissioners approved Ordinance ORD-2026-12, a 12-month moratorium",False,0,0,Medium,active,md-washington-county-2026,39.589350,-77.710254,2026-06-30,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap""]"
Maryland,MD,Wicomico County,County,"2026-08-04 (County Council unanimous adoption of Resolution No. 125-2026, following a public hearing)","One year from adoption (2026-08-04) to 2027-08-04, or until the effective date of comprehensive data center legislation, whichever is earlier",Resolution No. 125-2026,"Concerns over electric grid demand, water usage, noise, and light pollution; coincides with the county's ongoing comprehensive plan update and rezoning process.","Active as of 2026-09-23. Bars the Department of Planning, Zoning and Community Development from accepting, processing, reviewing, or approving preliminary plans of subdivision and detailed site plans proposing a data center use, and bars acceptance of related unclassified-use or zoning-text-amendment applications, through 2027-08-04 or until superseded by comprehensive legislation.",,"County officials say they have been advised that an outright ban could invite costly legal challenges, so the county is instead pursuing siting requirements, environmental regulations, and permitted zones for data centers during the moratorium period.",False,0,0,Medium,active,md-wicomico-county-2026,38.388869,-75.635738,2026-08-04,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""grid_energy"",""water"",""noise""]"
Maryland,MD,Worcester County,County,"2026-07-21 (Worcester County Board of County Commissioners' formal adoption of Resolution No. 26-18, establishing the one-year moratorium on data centers and cable landing stations)","One year, while staff develop definitions, permitted locations, and operating standards","Resolution No. 26-18, adopted by the Worcester County Commissioners on 2026-07-21, imposing a temporary moratorium on the submittal and issuance of permits for data centers and cable landing stations for 12 months or until rescinded, and placing a temporary hold on related Board of Zoning Appeals proceedings.","County study of zoning definitions, permitted locations, and operating standards for data centers and cable landing stations","Active as of 2026-09-23, confirmed via the county's own press release and independent news coverage. Resolution No. 26-18 (adopted 2026-07-21) bars submittal, issuance, review, or approval of permits for data centers and cable landing stations countywide (both pending and future applications) through 2027-07-21 or until rescinded, and holds related Board of Zoning Appeals proceedings pending. The pause froze the county's disputed determination that a proposed Globalinx cable landing station near the Ocean City Municipal Airport is not a permitted public utility use in its C-2 zoning district; Globalinx's BZA appeal of that determination remains blocked from proceeding while the moratorium is in effect. As of September 2026, Amazon had separately pivoted away from the original cable-landing/data-center concept toward a smaller power-feed facility proposal, and the county held further public sessions on cable landing stations and data centers (including one scheduled 2026-10-06).",,"Board of County Commissioners formally adopted Resolution No. 26-18 on 2026-07-21, establishing the one-year moratorium; staff are directed to develop comprehensive zoning regulations governing the construction, location, and operation of data centers and cable landing stations, with legislation to be presented for public consideration once drafting is complete.",False,0,0,Medium,active,md-worcester-county-2026,38.223118,-75.331947,2026-07-21,exact,365,fixed_days,2027-07-21,"[""data_center""]","[""regulatory_gap""]"
Massachusetts,MA,Chesterfield,Town,"2026-06-24, Chesterfield Special Town Meeting (voters approved; unanimous per the Daily Hampshire Gazette's July 7, 2026 roundup)","From adoption (2026-06-24) through 2026-09-30, while the town studies siting/design standards for battery energy storage systems (BESS); a permanent BESS zoning bylaw, finalized by the Planning Board on 2026-09-15, was scheduled for a vote at a further Special Town Meeting on 2026-09-30.",Chesterfield Special Town Meeting warrant article adopting a temporary moratorium on construction of battery energy storage systems (BESS); specific article/bylaw number not located in sources reviewed,"Town wanted time to study where BESS can be built and what rules should govern them -- public safety, fire protection, drinking water, farm/forest impacts, and rural character -- amid a wave of BESS/solar development proposals in neighboring Hilltowns (Worthington, Plainfield) ahead of new state fast-track solar-permitting rules effective 2026-10-01.","Approaching its scheduled end as of 2026-09-23. The June 24, 2026 temporary moratorium on BESS construction runs through 2026-09-30; that same evening the town has scheduled a further Special Town Meeting to vote on a permanent BESS zoning bylaw (finalized by the Planning Board on 2026-09-15), which if adopted would supersede the moratorium and would still require Attorney General approval. As of the July 7, 2026 Gazette roundup, the June 24 moratorium itself 'now awaits approval from the attorney general's office'; no confirmation that the AG approved or disapproved the temporary moratorium was located in this pass.","None specifically named; adopted proactively amid regional BESS/solar development pressure, not in response to a pending local application.","Chesterfield voters approved a temporary moratorium on large-scale standalone battery energy storage system construction at a June 24, 2026 Special Town Meeting to allow time to draft a permanent BESS zoning bylaw; that permanent bylaw was finalized by the Planning Board on 2026-09-15 for a vote at a Sept. 30, 2026 Special Town Meeting.",False,0,0,Medium,active,ma-chesterfield-2026,42.391971,-72.840923,2026-06-24,exact,,until_date,,"[""battery_storage""]","[""regulatory_gap"",""fire_safety"",""water"",""agricultural_preservation"",""land_use_compatibility""]"
Massachusetts,MA,"Everett (restriction proposal, not moratorium)",City,2026-06-22 (final ordainment/second reading); initial enrollment/first-reading vote 2026-06-08.,Not a moratorium,"Proposed amendment to Section 37, Everett Docklands Innovation District zoning","Public opposition to possible data center uses at the former ExxonMobil/Docklands site; concerns over water, electricity, noise, heat, and environmental justice","Adopted and still in force as of 2026-09-23. The Everett City Council enrolled the Section 37 (Docklands Innovation District) zoning amendment on 2026-06-08 and ordained (finally passed) it on 2026-06-22, converting data centers from a by-right to a restricted use with a combined footprint/power cap (the lesser of 20,000 square feet or 5 megawatts), required closed-loop cooling, funding of electric-system upgrades, backup generators, a minimum setback from housing, and a resident hiring preference. A statewide roundup (Hoodline, Aug. 26, 2026) independently confirms the Docklands cap remains in effect (""Everett caps facilities in its Docklands Innovation District at 20,000 square feet or 5 megawatts""); no repeal or further amendment was found.",No data center formally proposed; The Davis Companies has a master plan special permit for the Docklands redevelopment,"Adopted as a standing city ordinance amendment to Section 37 (not a moratorium -- no fixed sunset); restricts, rather than bans, data center development within the Docklands Innovation District.",False,0,0,Medium,active,ma-everett-2026,42.408590,-71.054200,2026-06-22,exact,,unknown,,"[""data_center""]","[""specific_project"", ""water"", ""grid_energy"", ""noise"", ""environmental"", ""land_use_compatibility""]"
Massachusetts,MA,Gill,Town,"2026-05-04, Gill Annual Town Meeting (Part 1), Article 7, approved unanimously","One-year moratorium in effect May 4, 2026 through May 3, 2027 (or earlier, if superseding zoning regulations are adopted first), covering Building-Integrated Energy Storage Systems (BESS) with an aggregate capacity of 50 kWh or more, and Data Centers.","Gill Zoning Bylaws Section 18, Building-Integrated Energy Storage Systems (BESS) and Data Centers, adopted as Article 7 of the May 4, 2026 Annual Town Meeting warrant (Part 1)",Data centers undefined in Gill zoning bylaws; unique energy and noise impacts; related BESS state-regulatory uncertainty,"Active as of 2026-09-23. Adopted unanimously as Article 7 at the May 4, 2026 Annual Town Meeting (Part 1), establishing a one-year moratorium on Building-Integrated Energy Storage Systems (BESS) of 50 kWh or more and on Data Centers, running through 2027-05-03 or earlier supersession by new zoning. Town Counsel Donna MacNicol told voters before the vote that the BESS portion was unlikely to survive Attorney General review because standalone BESS is treated as a protected/solar-adjacent use under G.L. c. 48, Section 3, and recommended splitting the article into two motions; voters instead approved the combined article as written (several Massachusetts towns, including Blandford, Worthington, and Wendell, had similar BESS moratoria disapproved by the AGO's Municipal Law Unit in 2026). No Attorney General Municipal Law Unit decision specific to this Gill bylaw was located as of 2026-09-23. The Gill Planning Board's Sept. 17, 2026 meeting agenda lists 'Review Data Centers for bylaw updates,' consistent with continuing work toward permanent regulations during the moratorium period.","Adopted as proposed: bars special permits, site plan approvals, building permits, zoning permits, certificates of occupancy, or other discretionary/ministerial approvals for Building-Integrated Energy Storage Systems (BESS, 50 kWh or more) or Data Centers townwide during the moratorium. No specific project is named; none was pending in Gill as of adoption.","Adopted unanimously at the May 4, 2026 Annual Town Meeting. The Planning Board is now studying BESS and Data Center regulations for consideration at a future Town Meeting (per the Sept. 17, 2026 Planning Board agenda item 'Review Data Centers for bylaw updates'); no such regulations had been adopted as of 2026-09-23.",False,0,0,Medium,active,ma-gill-2026,42.641197,-72.499342,2026-05-04,exact,365,fixed_days,2027-05-03,"[""data_center"", ""battery_storage""]","[""regulatory_gap"", ""noise"", ""grid_energy"", ""legal_or_litigation""]"
Massachusetts,MA,Greenfield,City,"2026-09-16, Greenfield City Council, unanimous roll-call vote; resolution proposed by Precinct 7 Councilor Sarah Bolduc","One year from adoption. If the Planning Board has not delivered zoning recommendations within that year, the City Council may extend the moratorium by an additional 180 days, during which the Council itself must draft zoning changes.",Greenfield City Council resolution establishing a one-year moratorium on data centers (specific ordinance/resolution number not stated in sources reviewed),"Governor Healey's Sept. 8, 2026 executive order (No. 658) requiring local approval before state permitting of data centers; unanimous recommendations from the Planning Board (4-1) and Economic Development Committee (4-0); desire to study land-use, public-safety, infrastructure, and wildlife/natural-resource impacts of data centers before any project is proposed.","Active as of 2026-09-23. Adopted unanimously by roll-call vote on 2026-09-16, tasking the Planning Board with reviewing zoning codes and researching community, public-safety, infrastructure, and environmental/wildlife impacts of data centers; runs through approximately 2027-09-16, extendable by 180 days by Council vote if the Planning Board has not reported back in time.",None named; no data center project was pending in Greenfield as of adoption.,"Greenfield City Council adopted a one-year moratorium on data center development, directing the Planning Board to study zoning, infrastructure, and environmental impacts and report back before any permanent regulations are considered.",False,0,0,Medium,active,ma-greenfield-2026,42.587634,-72.600207,2026-09-16,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""infrastructure_capacity"",""environmental"",""land_use_compatibility""]"
Massachusetts,MA,"Heath (proposal, not enacted as of 2026-04-29)",Town,"Not enacted at the May 9, 2026 Annual Town Meeting or since. The proposed Section 6.11 BESS/Data Center moratorium article, publicly noticed for a March 11, 2026 Planning Board hearing, was dropped before the final Annual Town Meeting warrant was signed (2026-04-14) and does not appear among the warrant's 22 articles.","No moratorium has been adopted. The one-year term proposed in the March 11, 2026 public-hearing draft (new Section 6.11) never reached an Annual or Special Town Meeting vote as of 2026-09-23.","Proposed Zoning Bylaw Section 6.11, submitted by Planning Board and recommended by Select Board",Need to study BESS and data centers and develop zoning controls consistent with state siting and permitting requirements,"Still not enacted as of 2026-09-23. The proposed Section 6.11 BESS/Data Center moratorium, noticed for a March 11, 2026 Planning Board public hearing, was withdrawn before the final May 9, 2026 Annual Town Meeting warrant was signed: the town's own signed warrant (FINAL_SIGNED_2026_ATM-ATE_WARRANT) lists only 22 articles, none addressing BESS or data centers, and Greenfield Recorder confirms voters took up 'nearly all 22 warrant articles,' with only the meeting-posting bylaw (Article 20) defeated. At its April 1, 2026 meeting, the Planning Board discussed whether to 'work on a moratorium, or go straight to creating the bylaws' via Special Town Meeting instead. By its May 6, 2026 meeting (three days before Annual Town Meeting), the Board was discussing scheduling a further public hearing on 'a moratorium for large scale battery storage systems' (data centers no longer named in that agenda item). No subsequent public-hearing notice, warrant article, or Town Meeting vote on a BESS or data-center moratorium was located through 2026-09-23; the town's website listed no Special Town Meeting scheduled as of the research date.","Proposed to bar special permits, site plan approvals, building permits, zoning permits, certificates of occupancy, and other approvals for BESS or data centers townwide","Proposal did not reach a Town Meeting vote; it was withdrawn before the final Annual Town Meeting warrant was set. The Planning Board continued discussing a possible BESS-only moratorium, or proceeding straight to permanent bylaws, as of May 2026, but no further public hearing, warrant article, or vote was found through 2026-09-23.",False,0,0,Medium,pending,ma-heath-2026,42.673678,-72.822271,,unverified,365,fixed_days,,"[""battery_storage"", ""data_center""]","[""regulatory_gap"", ""fire_safety"", ""land_use_compatibility""]"
Massachusetts,MA,Leominster,City,"Not yet enacted as of 2026-09-23. Two petitions (data centers; battery energy storage systems), filed by Council President Claire M. Freda, were unanimously advanced by the City Council to a public hearing held 2026-09-14; the Council then unanimously granted more time and scheduled a further hearing/vote for 2026-09-28.","If adopted, would pause data center and battery storage facility construction from adoption through 2027-07-31.","City Council petitions for a one-year-equivalent moratorium (through July 31, 2027) on data centers and battery energy storage facilities; would also require Mayor Dean Mazzarella's approval before taking effect. Petition instrument number not confirmed in sources reviewed.","Community and Council concern over AI data centers' potential environmental and buffer-zone impacts, and over battery storage facility fire risk; no data center or large-scale battery storage project is currently proposed in Leominster. Part of a regional wave of central Massachusetts data-center/BESS moratoria (Fitchburg, Athol).","Pending as of 2026-09-23. The City Council held a public hearing on the combined data-center/BESS moratorium petitions on 2026-09-14; the Planning Board had not yet delivered its recommendation, and the Council unanimously granted more time, scheduling a further hearing/vote for 2026-09-28 (five days after this research pass). Mayor Mazzarella has not indicated support and has publicly cautioned against rushing the petitions. [VERIFY instrument number; adoption date; primary source (news-only evidence) not confirmed at confidence 0.65 in the 2026-09 refresh]",None; city officials confirmed no data center or large-scale battery storage project is currently proposed or approved in Leominster.,"Proposed moratorium (through July 31, 2027) on data centers and battery energy storage facilities remains under Council review; a further hearing/vote is scheduled for 2026-09-28 after the Sept. 14, 2026 public hearing was postponed pending Planning Board input.",True,1,0,Medium,pending,ma-leominster-undated,42.526744,-71.761489,,unverified,,unknown,,"[""data_center"",""battery_storage""]","[""regulatory_gap"",""environmental"",""fire_safety""]"
Massachusetts,MA,Lowell,City,2026-03-10,360 days; one optional extension up to 180 days by two-thirds City Council vote,"Ordinance amending Chapter 290, Article II, Article VII Section 7.11, and Article XII of the Lowell Zoning Code","Zoning code gap, Markley facility expansion concerns, neighborhood air/noise impacts, diesel generators, water and power capacity, and environmental justice concerns","Active as of 2026-09-23. The 360-day moratorium (enacted 2026-03-10) remains in force. Markley Group sued the city over the moratorium and reached a settlement permitting it to proceed with expansion plans that predate the moratorium, so the pause has not halted all Markley-related construction activity at the site. Separately, in an unrelated case (a resident-led environmental-justice challenge to MassDEP's air permits for the facility), a Superior Court judge paused Markley's installation of four new diesel backup generators on 2026-08-10; that litigation was ongoing as of 2026-09-23.","New data center construction and development citywide; new expansion of existing data centers. The Markley Group Lowell facility (352,000 sq ft) is the central local controversy; per the Inflect data-center listing platform (cited by InsideLowell), the facility's current capacity is approximately 40 MW, with a stated build-out plan to 50 MW, consistent with Markley's own 2016 public statements about the site's planned 50MW build-out. Markley separately sued the city over the moratorium and reached an agreement allowing it to proceed with expansion plans that predate the moratorium (per WGBH, Aug. 11, 2026); in an unrelated environmental-justice lawsuit over MassDEP air permits, a Superior Court judge paused installation of four new diesel backup generators at the facility on 2026-08-10, litigation that remained pending as of 2026-09-23.",City staff must study impacts and draft zoning recommendations; staff must also consider enforcement policies and a community benefit agreement requirement.,False,0,0,Medium,active,ma-lowell-2026,42.641444,-71.308533,2026-03-10,exact,360,fixed_days,,"[""data_center""]","[""specific_project"", ""regulatory_gap"", ""infrastructure_capacity"", ""environmental"", ""noise"", ""water"", ""grid_energy"", ""land_use_compatibility""]"
Massachusetts,MA,Malden,City,"City Council vote reported 2026-05-05 (unanimous, per Neighborhood View); a second outlet describes a June 16, 2026 effective date, consistent with a two-reading enrollment/ordainment process, but that detail was not independently verified.",One year,"Malden City Council ordinance amendment (a second, unverified report cites zoning code sections 12.32.050, 12.12.030, 12.32.060, and 12.32.030)","The city had no existing ordinance addressing data centers; the Council acted preemptively, before any specific project proposal, to give its Economic Development Committee time to study infrastructure, environmental, and health impacts.",Adopted; one-year pause on data centers to allow Economic Development Committee study.,None named; general/preemptive moratorium.,One-year moratorium on data centers adopted unanimously by the City Council.,False,0,0,Medium,active,ma-malden-2026,42.426848,-71.068374,2026-05-05,range,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""infrastructure_capacity"",""environmental""]"
Massachusetts,MA,Shutesbury,Town,2025-09-30,Until 2026-06-30,"Special Town Meeting Article 10; Zoning Bylaw Section 8.13, with amendments to Section 3.1-1 Use Table and Section 13.2 definitions","Planning Board need to study an undefined land use; concerns about water consumption, discharge, energy demand, noise, lighting, security, backup diesel generation, and possible well impacts","The temporary moratorium (Special Town Meeting Article 10, effective through 2026-06-30) expired on schedule. No article proposing a permanent Section 8.13 data center zoning bylaw appeared anywhere on the 33-article warrant for the 2026 Annual Town Meeting (held 2026-05-09), and the town's official Zoning Bylaw Maps and Amendments page (checked 2026-07-31) still lists only the September 2025 temporary moratorium among recent amendments, with no 2026 entry. Data centers are therefore currently unregulated by any dedicated Shutesbury zoning provision.",New applications for or building of data centers townwide; no named project or MW identified,"Moratorium adopted with data centers listed as prohibited in all four zoning districts (RR, FC, TC, LW); Planning Board anticipated a full bylaw amendment for spring 2026 Town Meeting.",False,0,0,Medium,expired,ma-shutesbury-2025,42.452152,-72.409797,2025-09-30,exact,,until_date,,"[""data_center""]","[""regulatory_gap"", ""water"", ""grid_energy"", ""noise"", ""infrastructure_capacity"", ""environmental"", ""land_use_compatibility""]"
Massachusetts,MA,Westfield,City,City Council gave Ordinance No. 1805 its second reading and final passage on 2026-07-06; mayoral approval recorded 2026-07-07.,"Prohibits the permitting, construction, expansion, conversion, establishment, or operation of data centers through 2027-07-06; bars acceptance or approval of applications; stays pending applications; directs the Natural Resources Committee to review environmental, public health, and infrastructure impacts.","Ordinance No. 1805, City of Westfield","Study of environmental, public health, and infrastructure impacts of data center development; public comments raised water, environmental, and cost concerns.",Active as of 2026-07-31; one-year moratorium effective through 2027-07-06.,,,False,0,0,Medium,active,ma-westfield-2026,42.120541,-72.748916,2026-07-06,exact,365,fixed_days,,"[""data_center""]","[""environmental"",""infrastructure_capacity"",""water""]"
Michigan,MI,Allen Park,City,2026-06-09 (City Council adopted an emergency ordinance),6 months,Emergency ordinance imposing a six-month moratorium on data centers (number not located),"Solstice Data's proposed 26 MW data center at 7500 Enterprise Drive (site plan denied by the Planning Commission on 2026-06-04); noise, diesel generator emissions, water and power concerns",Active as of 2026-09-23; the six-month emergency moratorium adopted 2026-06-09 runs to about early December 2026.,"Solstice Data 26 MW edge data center, 7500 Enterprise Drive (preliminary site plan denied 2026-06-04)",Council also tightened the noise-control ordinance,False,0,0,High,active,mi-allen-park-2026,42.259507,-83.210767,2026-06-09,exact,180,fixed_days,,"[""data_center""]","[""specific_project"",""noise"",""environmental"",""water"",""grid_energy""]"
Michigan,MI,Allendale Township,Township,2026-06-08,"One year, or until permanent regulations are adopted, whichever occurs first; extension permitted","Ordinance 2026-07, under the Michigan Zoning Enabling Act (PA 110 of 2006)","Proactive pause on data center, battery energy storage, and large-scale solar and wind applications pending permanent regulations",Active as of 2026-07-31,,"Township Board approved Ordinance 2026-07, pausing applications for data centers, battery storage, and large-scale solar and wind for one year or until permanent regulations are adopted",False,0,0,High,active,mi-allendale-township-2026,42.982786,-85.949814,2026-06-08,exact,365,fixed_days,,"[""data_center"",""battery_storage"",""solar"",""wind""]","[""regulatory_gap""]"
Michigan,MI,Ann Arbor Charter Township,Township,"2026-02-16 (Board of Trustees vote at Monday-night meeting, per WEMU 2026-02-17)",12 months,Board of Trustees 12-month data center moratorium (instrument number not located; township agenda PDF linked by WEMU now returns 404),Proactive; no developer approach. Concern over water resources and electrical power seen in neighboring Washtenaw communities,Active as of 2026-09-23; 12-month moratorium adopted 2026-02-16 runs to approximately 2027-02-16. No later action located. [VERIFY instrument number; primary source (news-only evidence) not confirmed at confidence 0.6 in the 2026-09 refresh],None; no developer had approached the township,"Subcommittee created to study data centers and review master plan, zoning and police-power ordinances; report expected in about nine months",True,1,0,High,active,mi-ann-arbor-charter-township-2026,42.330726,-83.710113,2026-02-16,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""water"",""grid_energy""]"
Michigan,MI,Armada Township,Township,2026-01-14,"180 days from January 14, 2026 (Resolution No. 2026-02); extended an additional 180 days from June 10, 2026 by Resolution No. 2026-10","Resolution No. 2026-02 (adopted January 14, 2026, unanimous 5-0), extended by Resolution No. 2026-10 (adopted June 10, 2026)","Recent growth in the building of data centers in the region; the Board sought time for Planning Commission review, resident input, and legal analysis of appropriate zoning standards","Active (extended); Resolution No. 2026-10 extended the moratorium an additional 180 days from June 10, 2026, so the moratorium remains in force as of 2026-07-31",Not specified,"Pending; Township Board, staff, and legal counsel continuing to study data center regulations during the extended moratorium period",False,0,0,High,extended,mi-armada-township-undated,42.850003,-82.923275,2026-01-14,exact,180,fixed_days,2026-12-07,"[""data_center""]","[""specific_project""]"
Michigan,MI,Big Rapids Charter Township,Township,2026-02-23,"1 year, subject to extensions of 6 months or less by resolution",Big Rapids Charter Township Data Center Moratorium Ordinance,"Public and township-official concerns over water use, energy use, noise, design, size, location, and operation",Active as of 2026-04-29,Not specified,Township will study and potentially enact data center regulations; waiver process applies after extensions beyond 12 months,False,0,0,High,active,mi-big-rapids-charter-township-2026,43.013441,-85.608119,2026-02-23,exact,365,fixed_days,,"[""data_center""]","[""water"", ""grid_energy"", ""noise"", ""land_use_compatibility""]"
Michigan,MI,Blendon Township (Ottawa County),Township,"2026-06-15 (Township Board approved Resolution 2026-06.1, 5-0, with the moratorium made effective June 1, 2026)","One year effective June 1, 2026, with the option to extend if needed","Resolution 2026-06.1, 'to Enact a Temporary Moratorium on Data Centers' (adopted 2026-06-15)",Precautionary review of zoning for data centers; no data center proposed; the township was concurrently dealing with a contested 100 MW battery storage application,"Active as of 2026-09-23; one-year data center moratorium under Resolution 2026-06.1 (adopted 2026-06-15, effective 2026-06-01) runs to 2027-06-01 unless extended.",None identified (a separate 100 MW battery storage application off 88th Avenue near Polk Street is not covered),Planner expects about six months to develop a draft data center ordinance,False,0,0,High,active,mi-blendon-township-ottawa-county-2026,42.899376,-85.961789,2026-06-15,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap""]"
Michigan,MI,Bowne Township (Kent County),Township,"2026-02-23 (Township Board voted for a 12-month moratorium; formal language to be drafted and approved at a later meeting, per the Lowell Ledger)",12 months,Township Board vote on a 12-month data center moratorium (2026-02-23); formal instrument and number not located,Nearby Microsoft data center proposals (Lowell and Gaines townships) and inquiries to the township; no proposal pending,Active as of 2026-09-23 (presumed); 12-month data center moratorium voted 2026-02-23 would run to about February 2027; formal adopting instrument not located. [VERIFY instrument number; primary source (news-only evidence) not confirmed at confidence 0.55 in the 2026-09 refresh],None pending,Township to study zoning for data centers,True,1,0,High,active,mi-bowne-township-kent-county-2026,42.817883,-85.369474,2026-02-23,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""water"",""grid_energy""]"
Michigan,MI,Brandon Township,Township,"2026-05-04 (Resolution #424-26, 6-0 roll call; Blair absent); extended 180 days by unanimous board vote at the regular meeting on the Monday before 2026-09-19 (about 2026-09-14)","180 days from the resolution's effective date, with one reserved 180-day extension, which was exercised in September 2026","Resolution #424-26, Resolution Declaring Temporary Moratorium on the Acceptance of Applications and Site Plan Review for Establishment of Data Centers in Brandon Township; September 2026 extension resolution (number not located)","Data centers neither defined nor regulated in the zoning ordinance; the planning commission recommended a pause on 2026-04-14. Concerns include electricity, water, noise, air quality and utility costs.","Extended as of 2026-09-23; the board unanimously extended the moratorium for another 180 days in mid-September 2026, so it runs to about late April 2027 while the planning commission drafts a data-center ordinance. No exact end date was published.",None; no data-center inquiries received,Planning commission drafting a data-center ordinance,False,0,0,High,extended,mi-brandon-township-2026,42.837723,-83.393320,2026-05-04,exact,180,fixed_days,,"[""data_center""]","[""regulatory_gap"",""grid_energy"",""water"",""noise"",""infrastructure_capacity""]"
Michigan,MI,Bridgewater Township,Township,2026-03-05 (Board of Trustees; resolution tabled at February meeting and taken up as unfinished business March 5),One year from the date of the resolution,Bridgewater Township Resolution Instituting a Temporary Moratorium on Approval of Data Centers (number not stated),Anticipated zoning revisions for data centers,Active as of 2026-09-23; one-year moratorium from 2026-03-05 to about 2027-03-05.,None identified,Planning Commission studying zoning amendments,False,0,0,High,active,mi-bridgewater-township-2026,42.124488,-83.948250,2026-03-05,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap""]"
Michigan,MI,Brighton Township,Township,2026-09-21 (Board of Trustees adopted moratorium ordinance at regular meeting; WHMI 2026-09-22),"6 months following adoption, or until new data center regulations take effect, whichever first; extendable by resolution","Charter Township of Brighton ordinance 'to Enact a Temporary Moratorium on Data Centers' (MTA model general ordinance, one-meeting adoption); ordinance number not shown in the agenda packet",Zoning ordinance does not specifically address data centers; Michigan Townships Association recommended members review ordinances; no project proposed,"Active as of 2026-09-23; adopted 2026-09-21, runs six months (to about 2027-03-21) or until data center regulations take effect.",None; township manager said no data center project is proposed,Township Board to study and possibly revise its ordinances during the moratorium,False,0,0,High,active,mi-brighton-township-2026,42.562222,-83.730556,2026-09-21,exact,180,fixed_days,,"[""data_center""]","[""regulatory_gap""]"
Michigan,MI,Bruce Township,Township,Late December 2025 (Board of Trustees vote reported as occurring 'just days before Christmas'; The Record's article on the vote is dated 2025-12-31),"Six months from initial adoption (per May 27, 2026 Record reporting), with a two-month extension approved March 4, 2026, and further ordinance amendments approved in late May 2026 as the six-month period expired",Bruce Township Board of Trustees moratorium covering all applications for Industrial Research Office (IRO) and Light Industrial zoning; specific resolution number not located,Regional data center development wave across SE Michigan [VERIFY],Active [VERIFY],Not specified,"Pending; as the six-month moratorium neared expiration in May 2026, the Board approved a resolution adding new provisions to the township's data center ordinance rather than allowing the moratorium to simply lapse",True,2,0,High,active,mi-bruce-township-undated,42.846626,-83.041540,,month_only,,unknown,,"[""data_center""]","[""specific_project""]"
